,Zone,Lat,Lng
309,Crown Heights South,40.6681032,-73.94479940000001
310,Crown Heights South,40.6681032,-73.94479940000001
311,Crown Heights South,40.6681032,-73.94479940000001
312,Crown Heights South,40.6681032,-73.94479940000001
313,East Flatbush/Farragut,40.638525099999995,-73.9260253
314,East Flatbush/Farragut,40.638525099999995,-73.9260253
315,East Flatbush/Remsen Village,40.6468201,-73.9133089
316,East Flatbush/Remsen Village,40.6468201,-73.9133089
317,East Flatbush/Remsen Village,40.6468201,-73.9133089
318,East Flatbush/Remsen Village,40.6468201,-73.9133089
319,East Flatbush/Remsen Village,40.6468201,-73.9133089
320,Erasmus,35.8870112,-85.18496409999999
321,Gowanus,40.6733364,-73.9903489
322,Ocean Hill,33.1600272,-117.2644629
323,Ocean Hill,33.1600272,-117.2644629
324,Ocean Hill,33.1600272,-117.2644629
325,Ocean Hill,33.1600272,-117.2644629
326,Ocean Hill,33.1600272,-117.2644629
327,Prospect-Lefferts Gardens,40.6590448,-73.9506774
328,Prospect-Lefferts Gardens,40.6590448,-73.9506774
329,Prospect-Lefferts Gardens,40.6590448,-73.9506774
330,Prospect-Lefferts Gardens,40.6590448,-73.9506774
331,Prospect-Lefferts Gardens,40.6590448,-73.9506774
332,Prospect-Lefferts Gardens,40.6590448,-73.9506774
333,Prospect-Lefferts Gardens,40.6590448,-73.9506774
334,Prospect-Lefferts Gardens,40.6590448,-73.9506774
335,Prospect-Lefferts Gardens,40.6590448,-73.9506774
336,Prospect-Lefferts Gardens,40.6590448,-73.9506774
337,Prospect-Lefferts Gardens,40.6590448,-73.9506774
338,Prospect Heights,40.6774196,-73.9668408
339,Baisley Park,40.6737751,-73.786025
340,Briarwood/Jamaica Hills,40.714341,-73.802722
341,Springfield Gardens North,40.6626441,-73.7683784
342,Bath Beach,40.60454910000001,-74.004306
343,Bay Ridge,40.6261638,-74.0329499
344,Bay Ridge,40.6261638,-74.0329499
345,Bedford,42.4906231,-71.27600890000001
346,Boerum Hill,40.6848689,-73.98447220000001
347,Boerum Hill,40.6848689,-73.98447220000001
348,Boerum Hill,40.6848689,-73.98447220000001
349,Boerum Hill,40.6848689,-73.98447220000001
350,Boerum Hill,40.6848689,-73.98447220000001
351,Boerum Hill,40.6848689,-73.98447220000001
352,Brighton Beach,40.578070600000004,-73.9596565
353,Brooklyn Heights,40.6960105,-73.9932872
354,Brooklyn Heights,40.6960105,-73.9932872
355,Brooklyn Heights,40.6960105,-73.9932872
356,Brooklyn Heights,40.6960105,-73.9932872
357,Brooklyn Heights,40.6960105,-73.9932872
358,Brooklyn Heights,40.6960105,-73.9932872
359,Brooklyn Heights,40.6960105,-73.9932872
360,Brooklyn Heights,40.6960105,-73.9932872
361,Bushwick North,40.6944282,-73.9212858
362,Carroll Gardens,40.6795331,-73.9991637
363,Carroll Gardens,40.6795331,-73.9991637
364,Carroll Gardens,40.6795331,-73.9991637
365,Carroll Gardens,40.6795331,-73.9991637
366,Carroll Gardens,40.6795331,-73.9991637
367,Carroll Gardens,40.6795331,-73.9991637
368,Carroll Gardens,40.6795331,-73.9991637
369,Carroll Gardens,40.6795331,-73.9991637
370,Clinton Hill,40.6893665,-73.9639021
371,Clinton West,41.487875,-81.71094699999999
372,Cobble Hill,40.686536,-73.9962255
373,Cobble Hill,40.686536,-73.9962255
374,Cobble Hill,40.686536,-73.9962255
375,Cobble Hill,40.686536,-73.9962255
376,Cobble Hill,40.686536,-73.9962255
377,Columbia Street,40.6781085,-74.00605909999999
378,Columbia Street,40.6781085,-74.00605909999999
379,Columbia Street,40.6781085,-74.00605909999999
380,Columbia Street,40.6781085,-74.00605909999999
381,Columbia Street,40.6781085,-74.00605909999999
382,Crown Heights North,35.512170000000005,-97.52914
383,Crown Heights North,35.512170000000005,-97.52914
384,Crown Heights North,35.512170000000005,-97.52914
385,Crown Heights North,35.512170000000005,-97.52914
386,Crown Heights South,40.6681032,-73.94479940000001
387,Crown Heights South,40.6681032,-73.94479940000001
388,Downtown Brooklyn/MetroTech,40.6931322,-73.986496
389,East Flatbush/Farragut,40.638525099999995,-73.9260253
390,East New York/Pennsylvania Avenue,40.6560923,-73.8886753
391,Flatbush/Ditmas Park,40.6409217,-73.96243270000001
392,Flatbush/Ditmas Park,40.6409217,-73.96243270000001
393,Flatbush/Ditmas Park,40.6409217,-73.96243270000001
394,Flatbush/Ditmas Park,40.6409217,-73.96243270000001
395,Flatbush/Ditmas Park,40.6409217,-73.96243270000001
396,Flatbush/Ditmas Park,40.6409217,-73.96243270000001
397,Flatlands,40.6268432,-73.9330429
398,Fort Greene,40.6920638,-73.9741874
399,Fort Greene,40.6920638,-73.9741874
400,Fort Greene,40.6920638,-73.9741874
401,Gowanus,40.6733364,-73.9903489
402,Gowanus,40.6733364,-73.9903489
403,Gowanus,40.6733364,-73.9903489
404,Gowanus,40.6733364,-73.9903489
405,Gowanus,40.6733364,-73.9903489
406,Gowanus,40.6733364,-73.9903489
407,Homecrest,46.431465,-95.131433
408,JFK Airport,40.6413111,-73.77813909999999
409,JFK Airport,40.6413111,-73.77813909999999
410,JFK Airport,40.6413111,-73.77813909999999
411,Kensington,39.025665100000005,-77.07636690000001
412,Kensington,39.025665100000005,-77.07636690000001
413,Kensington,39.025665100000005,-77.07636690000001
414,Midtown North,40.7649516,-73.98510390000001
415,Midtown North,40.7649516,-73.98510390000001
416,Ocean Hill,33.1600272,-117.2644629
417,Ocean Hill,33.1600272,-117.2644629
418,Park Slope,40.6681038,-73.9805817
419,Park Slope,40.6681038,-73.9805817
420,Park Slope,40.6681038,-73.9805817
421,Park Slope,40.6681038,-73.9805817
422,Park Slope,40.6681038,-73.9805817
423,Park Slope,40.6681038,-73.9805817
424,Park Slope,40.6681038,-73.9805817
425,Park Slope,40.6681038,-73.9805817
426,Park Slope,40.6681038,-73.9805817
427,Park Slope,40.6681038,-73.9805817
428,Park Slope,40.6681038,-73.9805817
429,Prospect-Lefferts Gardens,40.6590448,-73.9506774
430,Prospect-Lefferts Gardens,40.6590448,-73.9506774
431,Prospect-Lefferts Gardens,40.6590448,-73.9506774
432,Prospect-Lefferts Gardens,40.6590448,-73.9506774
433,Prospect-Lefferts Gardens,40.6590448,-73.9506774
434,Prospect Heights,40.6774196,-73.9668408
435,Prospect Heights,40.6774196,-73.9668408
436,Prospect Heights,40.6774196,-73.9668408
437,Prospect Heights,40.6774196,-73.9668408
438,Prospect Heights,40.6774196,-73.9668408
439,Prospect Heights,40.6774196,-73.9668408
440,Prospect Heights,40.6774196,-73.9668408
441,Prospect Heights,40.6774196,-73.9668408
442,Prospect Heights,40.6774196,-73.9668408
443,Red Hook,40.677280200000006,-74.00944709999999
444,Red Hook,40.677280200000006,-74.00944709999999
445,Red Hook,40.677280200000006,-74.00944709999999
446,Red Hook,40.677280200000006,-74.00944709999999
447,SoHo,40.723301,-74.0029883
448,Stuyvesant Heights,42.3880474,-73.775696
449,Sunset Park West,40.645532,-74.01238509999999
450,Sunset Park West,40.645532,-74.01238509999999
451,Sunset Park West,40.645532,-74.01238509999999
452,Sunset Park West,40.645532,-74.01238509999999
453,Sunset Park West,40.645532,-74.01238509999999
454,Sunset Park West,40.645532,-74.01238509999999
455,Sunset Park West,40.645532,-74.01238509999999
456,Sunset Park West,40.645532,-74.01238509999999
457,Sunset Park West,40.645532,-74.01238509999999
458,Upper East Side North,40.7735649,-73.9565551
459,Windsor Terrace,40.6539346,-73.9756567
460,Windsor Terrace,40.6539346,-73.9756567
461,Windsor Terrace,40.6539346,-73.9756567
462,Windsor Terrace,40.6539346,-73.9756567
463,Windsor Terrace,40.6539346,-73.9756567
464,Windsor Terrace,40.6539346,-73.9756567
465,Windsor Terrace,40.6539346,-73.9756567
466,Windsor Terrace,40.6539346,-73.9756567
467,Windsor Terrace,40.6539346,-73.9756567
468,Windsor Terrace,40.6539346,-73.9756567
469,Windsor Terrace,40.6539346,-73.9756567
470,Brownsville,25.9017472,-97.4974838
471,Canarsie,40.6402325,-73.90605790000001
472,Canarsie,40.6402325,-73.90605790000001
473,Canarsie,40.6402325,-73.90605790000001
474,Crown Heights South,40.6681032,-73.94479940000001
475,East Flatbush/Farragut,40.638525099999995,-73.9260253
476,East Flatbush/Farragut,40.638525099999995,-73.9260253
477,East Flatbush/Farragut,40.638525099999995,-73.9260253
478,East Flatbush/Farragut,40.638525099999995,-73.9260253
479,East Flatbush/Farragut,40.638525099999995,-73.9260253
480,East Flatbush/Farragut,40.638525099999995,-73.9260253
481,East Flatbush/Farragut,40.638525099999995,-73.9260253
482,East Flatbush/Farragut,40.638525099999995,-73.9260253
483,East Flatbush/Farragut,40.638525099999995,-73.9260253
484,East Flatbush/Farragut,40.638525099999995,-73.9260253
485,East Flatbush/Remsen Village,40.6468201,-73.9133089
486,East Flatbush/Remsen Village,40.6468201,-73.9133089
487,East Flatbush/Remsen Village,40.6468201,-73.9133089
488,East Flatbush/Remsen Village,40.6468201,-73.9133089
489,East Flatbush/Remsen Village,40.6468201,-73.9133089
490,East Flatbush/Remsen Village,40.6468201,-73.9133089
491,East Flatbush/Remsen Village,40.6468201,-73.9133089
492,East Flatbush/Remsen Village,40.6468201,-73.9133089
493,East Flatbush/Remsen Village,40.6468201,-73.9133089
494,Erasmus,35.8870112,-85.18496409999999
495,Erasmus,35.8870112,-85.18496409999999
496,Flatbush/Ditmas Park,40.6409217,-73.96243270000001
497,Flatlands,40.6268432,-73.9330429
498,Flatlands,40.6268432,-73.9330429
499,Flatlands,40.6268432,-73.9330429
500,Flatlands,40.6268432,-73.9330429
501,Flatlands,40.6268432,-73.9330429
502,Flatlands,40.6268432,-73.9330429
503,Prospect-Lefferts Gardens,40.6590448,-73.9506774
504,Prospect Park,40.660203700000004,-73.96895579999999
505,Alphabet City,40.725842799999995,-73.9774916
506,Baisley Park,40.6737751,-73.786025
507,Bath Beach,40.60454910000001,-74.004306
508,Bay Ridge,40.6261638,-74.0329499
509,Bedford,42.4906231,-71.27600890000001
510,Bedford,42.4906231,-71.27600890000001
511,Bedford,42.4906231,-71.27600890000001
512,Bensonhurst East,40.6112691,-73.9976946
513,Bensonhurst West,40.6112691,-73.9976946
514,Bensonhurst West,40.6112691,-73.9976946
515,Bensonhurst West,40.6112691,-73.9976946
516,Borough Park,40.6323009,-73.9888797
517,Borough Park,40.6323009,-73.9888797
518,Brighton Beach,40.578070600000004,-73.9596565
519,Brighton Beach,40.578070600000004,-73.9596565
520,Brooklyn Heights,40.6960105,-73.9932872
521,Brooklyn Heights,40.6960105,-73.9932872
522,Brownsville,25.9017472,-97.4974838
523,Brownsville,25.9017472,-97.4974838
524,Brownsville,25.9017472,-97.4974838
525,Brownsville,25.9017472,-97.4974838
526,Bushwick North,40.6944282,-73.9212858
527,Bushwick North,40.6944282,-73.9212858
528,Bushwick North,40.6944282,-73.9212858
529,Bushwick South,40.6944282,-73.9212858
530,Bushwick South,40.6944282,-73.9212858
531,Bushwick South,40.6944282,-73.9212858
532,Bushwick South,40.6944282,-73.9212858
533,Bushwick South,40.6944282,-73.9212858
534,Canarsie,40.6402325,-73.90605790000001
535,Canarsie,40.6402325,-73.90605790000001
536,Canarsie,40.6402325,-73.90605790000001
537,Canarsie,40.6402325,-73.90605790000001
538,Canarsie,40.6402325,-73.90605790000001
539,Canarsie,40.6402325,-73.90605790000001
540,Canarsie,40.6402325,-73.90605790000001
541,Clinton Hill,40.6893665,-73.9639021
542,Clinton Hill,40.6893665,-73.9639021
543,Clinton Hill,40.6893665,-73.9639021
544,Clinton West,41.487875,-81.71094699999999
545,Columbia Street,40.6781085,-74.00605909999999
546,Columbia Street,40.6781085,-74.00605909999999
547,Coney Island,40.5755438,-73.9707016
548,Coney Island,40.5755438,-73.9707016
549,Coney Island,40.5755438,-73.9707016
550,Coney Island,40.5755438,-73.9707016
551,Crown Heights North,35.512170000000005,-97.52914
552,Crown Heights North,35.512170000000005,-97.52914
553,Crown Heights North,35.512170000000005,-97.52914
554,Crown Heights North,35.512170000000005,-97.52914
555,Crown Heights North,35.512170000000005,-97.52914
556,Crown Heights North,35.512170000000005,-97.52914
557,Crown Heights South,40.6681032,-73.94479940000001
558,Crown Heights South,40.6681032,-73.94479940000001
559,Cypress Hills,40.683611799999994,-73.8801301
560,Cypress Hills,40.683611799999994,-73.8801301
561,Cypress Hills,40.683611799999994,-73.8801301
562,DUMBO/Vinegar Hill,40.702754999999996,-73.98128840000001
563,East Flatbush/Farragut,40.638525099999995,-73.9260253
564,East Flatbush/Farragut,40.638525099999995,-73.9260253
565,East Flatbush/Remsen Village,40.6468201,-73.9133089
566,East Flatbush/Remsen Village,40.6468201,-73.9133089
567,East Harlem South,40.7957399,-73.9389213
568,East New York,40.656831200000006,-73.88307009999998
569,East New York,40.656831200000006,-73.88307009999998
570,East New York,40.656831200000006,-73.88307009999998
571,East New York,40.656831200000006,-73.88307009999998
572,East New York,40.656831200000006,-73.88307009999998
573,East New York,40.656831200000006,-73.88307009999998
574,East New York/Pennsylvania Avenue,40.6560923,-73.8886753
