,ride,VenID,PUID,PUhour,tot_rides,Borough,service_zone
7710,FTD,B02682,40.0,9,7,Brooklyn,Boro Zone
7711,FTD,B02682,41.0,0,4,Manhattan,Boro Zone
7712,FTD,B02682,41.0,1,2,Manhattan,Boro Zone
7713,FTD,B02682,41.0,10,3,Manhattan,Boro Zone
7714,FTD,B02682,41.0,11,5,Manhattan,Boro Zone
7715,FTD,B02682,41.0,12,5,Manhattan,Boro Zone
7716,FTD,B02682,41.0,13,4,Manhattan,Boro Zone
7717,FTD,B02682,41.0,2,2,Manhattan,Boro Zone
7718,FTD,B02682,41.0,3,1,Manhattan,Boro Zone
7719,FTD,B02682,41.0,4,2,Manhattan,Boro Zone
7720,FTD,B02682,41.0,5,5,Manhattan,Boro Zone
7721,FTD,B02682,41.0,6,5,Manhattan,Boro Zone
7722,FTD,B02682,41.0,7,7,Manhattan,Boro Zone
7723,FTD,B02682,41.0,8,14,Manhattan,Boro Zone
7724,FTD,B02682,41.0,9,9,Manhattan,Boro Zone
7725,FTD,B02682,42.0,0,4,Manhattan,Boro Zone
7726,FTD,B02682,42.0,1,2,Manhattan,Boro Zone
7727,FTD,B02682,42.0,10,4,Manhattan,Boro Zone
7728,FTD,B02682,42.0,11,5,Manhattan,Boro Zone
7729,FTD,B02682,42.0,12,1,Manhattan,Boro Zone
7730,FTD,B02682,42.0,13,13,Manhattan,Boro Zone
7731,FTD,B02682,42.0,2,2,Manhattan,Boro Zone
7732,FTD,B02682,42.0,3,3,Manhattan,Boro Zone
7733,FTD,B02682,42.0,4,1,Manhattan,Boro Zone
7734,FTD,B02682,42.0,5,4,Manhattan,Boro Zone
7735,FTD,B02682,42.0,6,3,Manhattan,Boro Zone
7736,FTD,B02682,42.0,7,12,Manhattan,Boro Zone
7737,FTD,B02682,42.0,8,13,Manhattan,Boro Zone
7738,FTD,B02682,42.0,9,10,Manhattan,Boro Zone
7739,FTD,B02682,43.0,0,1,Manhattan,Yellow Zone
7740,FTD,B02682,43.0,10,4,Manhattan,Yellow Zone
7741,FTD,B02682,43.0,11,4,Manhattan,Yellow Zone
7742,FTD,B02682,43.0,12,2,Manhattan,Yellow Zone
7743,FTD,B02682,43.0,13,1,Manhattan,Yellow Zone
7744,FTD,B02682,43.0,2,1,Manhattan,Yellow Zone
7745,FTD,B02682,43.0,4,1,Manhattan,Yellow Zone
7746,FTD,B02682,43.0,6,1,Manhattan,Yellow Zone
7747,FTD,B02682,43.0,7,1,Manhattan,Yellow Zone
7748,FTD,B02682,43.0,8,1,Manhattan,Yellow Zone
7749,FTD,B02682,43.0,9,3,Manhattan,Yellow Zone
7750,FTD,B02682,44.0,11,1,Staten Island,Boro Zone
7751,FTD,B02682,45.0,0,4,Manhattan,Yellow Zone
7752,FTD,B02682,45.0,1,2,Manhattan,Yellow Zone
7753,FTD,B02682,45.0,10,1,Manhattan,Yellow Zone
7754,FTD,B02682,45.0,12,2,Manhattan,Yellow Zone
7755,FTD,B02682,45.0,13,3,Manhattan,Yellow Zone
7756,FTD,B02682,45.0,3,1,Manhattan,Yellow Zone
7757,FTD,B02682,45.0,5,1,Manhattan,Yellow Zone
7758,FTD,B02682,45.0,6,3,Manhattan,Yellow Zone
7759,FTD,B02682,45.0,7,3,Manhattan,Yellow Zone
7760,FTD,B02682,45.0,8,5,Manhattan,Yellow Zone
7761,FTD,B02682,45.0,9,1,Manhattan,Yellow Zone
7762,FTD,B02682,47.0,0,1,Bronx,Boro Zone
7763,FTD,B02682,47.0,4,1,Bronx,Boro Zone
7764,FTD,B02682,48.0,0,16,Manhattan,Yellow Zone
7765,FTD,B02682,48.0,1,10,Manhattan,Yellow Zone
7766,FTD,B02682,48.0,10,18,Manhattan,Yellow Zone
7767,FTD,B02682,48.0,11,10,Manhattan,Yellow Zone
7768,FTD,B02682,48.0,12,7,Manhattan,Yellow Zone
7769,FTD,B02682,48.0,13,5,Manhattan,Yellow Zone
7770,FTD,B02682,48.0,2,2,Manhattan,Yellow Zone
7771,FTD,B02682,48.0,3,7,Manhattan,Yellow Zone
7772,FTD,B02682,48.0,4,5,Manhattan,Yellow Zone
7773,FTD,B02682,48.0,5,2,Manhattan,Yellow Zone
7774,FTD,B02682,48.0,6,8,Manhattan,Yellow Zone
7775,FTD,B02682,48.0,7,26,Manhattan,Yellow Zone
7776,FTD,B02682,48.0,8,28,Manhattan,Yellow Zone
7777,FTD,B02682,48.0,9,24,Manhattan,Yellow Zone
7778,FTD,B02682,49.0,0,5,Brooklyn,Boro Zone
7779,FTD,B02682,49.0,1,5,Brooklyn,Boro Zone
7780,FTD,B02682,49.0,10,8,Brooklyn,Boro Zone
7781,FTD,B02682,49.0,11,4,Brooklyn,Boro Zone
7782,FTD,B02682,49.0,12,6,Brooklyn,Boro Zone
7783,FTD,B02682,49.0,13,4,Brooklyn,Boro Zone
7784,FTD,B02682,49.0,2,3,Brooklyn,Boro Zone
7785,FTD,B02682,49.0,3,1,Brooklyn,Boro Zone
7786,FTD,B02682,49.0,4,2,Brooklyn,Boro Zone
7787,FTD,B02682,49.0,6,10,Brooklyn,Boro Zone
7788,FTD,B02682,49.0,7,6,Brooklyn,Boro Zone
7789,FTD,B02682,49.0,8,6,Brooklyn,Boro Zone
7790,FTD,B02682,49.0,9,8,Brooklyn,Boro Zone
7791,FTD,B02682,50.0,0,6,Manhattan,Yellow Zone
7792,FTD,B02682,50.0,1,3,Manhattan,Yellow Zone
7793,FTD,B02682,50.0,10,16,Manhattan,Yellow Zone
7794,FTD,B02682,50.0,11,12,Manhattan,Yellow Zone
7795,FTD,B02682,50.0,12,6,Manhattan,Yellow Zone
7796,FTD,B02682,50.0,13,7,Manhattan,Yellow Zone
7797,FTD,B02682,50.0,2,2,Manhattan,Yellow Zone
7798,FTD,B02682,50.0,4,1,Manhattan,Yellow Zone
7799,FTD,B02682,50.0,5,6,Manhattan,Yellow Zone
7800,FTD,B02682,50.0,6,6,Manhattan,Yellow Zone
7801,FTD,B02682,50.0,7,13,Manhattan,Yellow Zone
7802,FTD,B02682,50.0,8,14,Manhattan,Yellow Zone
7803,FTD,B02682,50.0,9,14,Manhattan,Yellow Zone
7804,FTD,B02682,51.0,0,1,Bronx,Boro Zone
7805,FTD,B02682,51.0,11,1,Bronx,Boro Zone
7806,FTD,B02682,51.0,5,2,Bronx,Boro Zone
7807,FTD,B02682,51.0,8,2,Bronx,Boro Zone
7808,FTD,B02682,51.0,9,3,Bronx,Boro Zone
7809,FTD,B02682,52.0,0,1,Brooklyn,Boro Zone
7810,FTD,B02682,52.0,10,4,Brooklyn,Boro Zone
7811,FTD,B02682,52.0,11,2,Brooklyn,Boro Zone
7812,FTD,B02682,52.0,12,2,Brooklyn,Boro Zone
7813,FTD,B02682,52.0,5,1,Brooklyn,Boro Zone
7814,FTD,B02682,52.0,6,1,Brooklyn,Boro Zone
7815,FTD,B02682,52.0,7,1,Brooklyn,Boro Zone
7816,FTD,B02682,52.0,8,2,Brooklyn,Boro Zone
7817,FTD,B02682,52.0,9,2,Brooklyn,Boro Zone
7818,FTD,B02682,53.0,10,1,Queens,Boro Zone
7819,FTD,B02682,53.0,11,1,Queens,Boro Zone
7820,FTD,B02682,53.0,12,2,Queens,Boro Zone
7821,FTD,B02682,53.0,13,1,Queens,Boro Zone
7822,FTD,B02682,53.0,2,1,Queens,Boro Zone
7823,FTD,B02682,53.0,6,1,Queens,Boro Zone
7824,FTD,B02682,53.0,7,2,Queens,Boro Zone
7825,FTD,B02682,53.0,8,1,Queens,Boro Zone
7826,FTD,B02682,53.0,9,1,Queens,Boro Zone
7827,FTD,B02682,54.0,0,1,Brooklyn,Boro Zone
7828,FTD,B02682,54.0,10,1,Brooklyn,Boro Zone
7829,FTD,B02682,54.0,12,1,Brooklyn,Boro Zone
7830,FTD,B02682,54.0,3,1,Brooklyn,Boro Zone
7831,FTD,B02682,54.0,5,2,Brooklyn,Boro Zone
7832,FTD,B02682,54.0,7,2,Brooklyn,Boro Zone
7833,FTD,B02682,54.0,8,1,Brooklyn,Boro Zone
7834,FTD,B02682,54.0,9,1,Brooklyn,Boro Zone
7835,FTD,B02682,55.0,0,2,Brooklyn,Boro Zone
7836,FTD,B02682,55.0,13,2,Brooklyn,Boro Zone
7837,FTD,B02682,55.0,3,1,Brooklyn,Boro Zone
7838,FTD,B02682,55.0,4,1,Brooklyn,Boro Zone
7839,FTD,B02682,55.0,7,1,Brooklyn,Boro Zone
7840,FTD,B02682,55.0,8,2,Brooklyn,Boro Zone
7841,FTD,B02682,55.0,9,4,Brooklyn,Boro Zone
7842,FTD,B02682,56.0,13,1,Queens,Boro Zone
7843,FTD,B02682,56.0,4,1,Queens,Boro Zone
7844,FTD,B02682,56.0,5,3,Queens,Boro Zone
7845,FTD,B02682,56.0,6,2,Queens,Boro Zone
7846,FTD,B02682,56.0,8,3,Queens,Boro Zone
7847,FTD,B02682,56.0,9,2,Queens,Boro Zone
7848,FTD,B02682,57.0,5,1,Queens,Boro Zone
7849,FTD,B02682,58.0,8,2,Bronx,Boro Zone
7850,FTD,B02682,59.0,12,1,Bronx,Boro Zone
7851,FTD,B02682,59.0,8,1,Bronx,Boro Zone
7852,FTD,B02682,60.0,0,1,Bronx,Boro Zone
7853,FTD,B02682,60.0,10,1,Bronx,Boro Zone
7854,FTD,B02682,60.0,11,1,Bronx,Boro Zone
7855,FTD,B02682,60.0,12,1,Bronx,Boro Zone
7856,FTD,B02682,60.0,2,1,Bronx,Boro Zone
7857,FTD,B02682,60.0,3,1,Bronx,Boro Zone
7858,FTD,B02682,60.0,8,3,Bronx,Boro Zone
7859,FTD,B02682,60.0,9,1,Bronx,Boro Zone
7860,FTD,B02682,61.0,0,13,Brooklyn,Boro Zone
7861,FTD,B02682,61.0,1,11,Brooklyn,Boro Zone
7862,FTD,B02682,61.0,10,5,Brooklyn,Boro Zone
7863,FTD,B02682,61.0,11,11,Brooklyn,Boro Zone
7864,FTD,B02682,61.0,12,10,Brooklyn,Boro Zone
7865,FTD,B02682,61.0,13,9,Brooklyn,Boro Zone
7866,FTD,B02682,61.0,2,4,Brooklyn,Boro Zone
7867,FTD,B02682,61.0,3,2,Brooklyn,Boro Zone
7868,FTD,B02682,61.0,4,3,Brooklyn,Boro Zone
7869,FTD,B02682,61.0,5,3,Brooklyn,Boro Zone
7870,FTD,B02682,61.0,6,12,Brooklyn,Boro Zone
7871,FTD,B02682,61.0,7,28,Brooklyn,Boro Zone
7872,FTD,B02682,61.0,8,10,Brooklyn,Boro Zone
7873,FTD,B02682,61.0,9,15,Brooklyn,Boro Zone
7874,FTD,B02682,62.0,0,1,Brooklyn,Boro Zone
7875,FTD,B02682,62.0,1,1,Brooklyn,Boro Zone
7876,FTD,B02682,62.0,10,5,Brooklyn,Boro Zone
7877,FTD,B02682,62.0,11,2,Brooklyn,Boro Zone
7878,FTD,B02682,62.0,12,3,Brooklyn,Boro Zone
7879,FTD,B02682,62.0,13,6,Brooklyn,Boro Zone
7880,FTD,B02682,62.0,3,2,Brooklyn,Boro Zone
7881,FTD,B02682,62.0,4,1,Brooklyn,Boro Zone
7882,FTD,B02682,62.0,6,2,Brooklyn,Boro Zone
7883,FTD,B02682,62.0,7,4,Brooklyn,Boro Zone
7884,FTD,B02682,62.0,8,5,Brooklyn,Boro Zone
7885,FTD,B02682,62.0,9,3,Brooklyn,Boro Zone
7886,FTD,B02682,63.0,1,1,Brooklyn,Boro Zone
7887,FTD,B02682,63.0,11,3,Brooklyn,Boro Zone
7888,FTD,B02682,63.0,12,2,Brooklyn,Boro Zone
7889,FTD,B02682,63.0,13,1,Brooklyn,Boro Zone
7890,FTD,B02682,63.0,2,1,Brooklyn,Boro Zone
7891,FTD,B02682,63.0,4,1,Brooklyn,Boro Zone
7892,FTD,B02682,63.0,6,2,Brooklyn,Boro Zone
7893,FTD,B02682,63.0,7,6,Brooklyn,Boro Zone
7894,FTD,B02682,63.0,8,8,Brooklyn,Boro Zone
7895,FTD,B02682,63.0,9,2,Brooklyn,Boro Zone
7896,FTD,B02682,64.0,9,1,Queens,Boro Zone
7897,FTD,B02682,65.0,0,4,Brooklyn,Boro Zone
7898,FTD,B02682,65.0,1,2,Brooklyn,Boro Zone
7899,FTD,B02682,65.0,10,3,Brooklyn,Boro Zone
7900,FTD,B02682,65.0,11,5,Brooklyn,Boro Zone
7901,FTD,B02682,65.0,12,2,Brooklyn,Boro Zone
7902,FTD,B02682,65.0,13,3,Brooklyn,Boro Zone
7903,FTD,B02682,65.0,3,2,Brooklyn,Boro Zone
7904,FTD,B02682,65.0,4,1,Brooklyn,Boro Zone
7905,FTD,B02682,65.0,5,1,Brooklyn,Boro Zone
7906,FTD,B02682,65.0,6,8,Brooklyn,Boro Zone
7907,FTD,B02682,65.0,7,6,Brooklyn,Boro Zone
7908,FTD,B02682,65.0,8,8,Brooklyn,Boro Zone
7909,FTD,B02682,65.0,9,8,Brooklyn,Boro Zone
7910,FTD,B02682,66.0,0,5,Brooklyn,Boro Zone
7911,FTD,B02682,66.0,10,5,Brooklyn,Boro Zone
7912,FTD,B02682,66.0,11,3,Brooklyn,Boro Zone
7913,FTD,B02682,66.0,12,2,Brooklyn,Boro Zone
7914,FTD,B02682,66.0,13,4,Brooklyn,Boro Zone
7915,FTD,B02682,66.0,5,1,Brooklyn,Boro Zone
7916,FTD,B02682,66.0,6,2,Brooklyn,Boro Zone
7917,FTD,B02682,66.0,7,7,Brooklyn,Boro Zone
7918,FTD,B02682,66.0,8,5,Brooklyn,Boro Zone
7919,FTD,B02682,66.0,9,7,Brooklyn,Boro Zone
7920,FTD,B02682,67.0,0,1,Brooklyn,Boro Zone
7921,FTD,B02682,67.0,10,1,Brooklyn,Boro Zone
7922,FTD,B02682,67.0,12,4,Brooklyn,Boro Zone
7923,FTD,B02682,67.0,13,4,Brooklyn,Boro Zone
7924,FTD,B02682,67.0,5,1,Brooklyn,Boro Zone
7925,FTD,B02682,67.0,6,1,Brooklyn,Boro Zone
7926,FTD,B02682,67.0,7,1,Brooklyn,Boro Zone
7927,FTD,B02682,67.0,8,2,Brooklyn,Boro Zone
7928,FTD,B02682,68.0,0,5,Manhattan,Yellow Zone
7929,FTD,B02682,68.0,1,5,Manhattan,Yellow Zone
7930,FTD,B02682,68.0,10,18,Manhattan,Yellow Zone
7931,FTD,B02682,68.0,11,17,Manhattan,Yellow Zone
7932,FTD,B02682,68.0,12,9,Manhattan,Yellow Zone
7933,FTD,B02682,68.0,13,15,Manhattan,Yellow Zone
7934,FTD,B02682,68.0,2,8,Manhattan,Yellow Zone
7935,FTD,B02682,68.0,3,5,Manhattan,Yellow Zone
7936,FTD,B02682,68.0,4,7,Manhattan,Yellow Zone
7937,FTD,B02682,68.0,5,5,Manhattan,Yellow Zone
7938,FTD,B02682,68.0,6,19,Manhattan,Yellow Zone
7939,FTD,B02682,68.0,7,13,Manhattan,Yellow Zone
7940,FTD,B02682,68.0,8,32,Manhattan,Yellow Zone
7941,FTD,B02682,68.0,9,30,Manhattan,Yellow Zone
7942,FTD,B02682,69.0,0,3,Bronx,Boro Zone
7943,FTD,B02682,69.0,1,1,Bronx,Boro Zone
7944,FTD,B02682,69.0,10,2,Bronx,Boro Zone
7945,FTD,B02682,69.0,11,4,Bronx,Boro Zone
7946,FTD,B02682,69.0,13,4,Bronx,Boro Zone
7947,FTD,B02682,69.0,2,1,Bronx,Boro Zone
7948,FTD,B02682,69.0,3,1,Bronx,Boro Zone
7949,FTD,B02682,69.0,6,1,Bronx,Boro Zone
7950,FTD,B02682,69.0,7,1,Bronx,Boro Zone
7951,FTD,B02682,69.0,8,7,Bronx,Boro Zone
7952,FTD,B02682,69.0,9,2,Bronx,Boro Zone
7953,FTD,B02682,70.0,1,1,Queens,Boro Zone
7954,FTD,B02682,70.0,10,2,Queens,Boro Zone
7955,FTD,B02682,70.0,11,1,Queens,Boro Zone
7956,FTD,B02682,70.0,12,2,Queens,Boro Zone
7957,FTD,B02682,70.0,13,1,Queens,Boro Zone
7958,FTD,B02682,70.0,3,3,Queens,Boro Zone
7959,FTD,B02682,70.0,4,2,Queens,Boro Zone
7960,FTD,B02682,70.0,5,4,Queens,Boro Zone
7961,FTD,B02682,70.0,7,4,Queens,Boro Zone
7962,FTD,B02682,70.0,8,4,Queens,Boro Zone
7963,FTD,B02682,70.0,9,2,Queens,Boro Zone
7964,FTD,B02682,71.0,0,1,Brooklyn,Boro Zone
7965,FTD,B02682,71.0,1,1,Brooklyn,Boro Zone
7966,FTD,B02682,71.0,10,3,Brooklyn,Boro Zone
7967,FTD,B02682,71.0,11,2,Brooklyn,Boro Zone
7968,FTD,B02682,71.0,12,3,Brooklyn,Boro Zone
7969,FTD,B02682,71.0,13,4,Brooklyn,Boro Zone
7970,FTD,B02682,71.0,2,1,Brooklyn,Boro Zone
7971,FTD,B02682,71.0,4,3,Brooklyn,Boro Zone
7972,FTD,B02682,71.0,6,3,Brooklyn,Boro Zone
7973,FTD,B02682,71.0,7,6,Brooklyn,Boro Zone
7974,FTD,B02682,71.0,8,7,Brooklyn,Boro Zone
7975,FTD,B02682,71.0,9,4,Brooklyn,Boro Zone
7976,FTD,B02682,72.0,0,4,Brooklyn,Boro Zone
7977,FTD,B02682,72.0,1,5,Brooklyn,Boro Zone
7978,FTD,B02682,72.0,10,5,Brooklyn,Boro Zone
7979,FTD,B02682,72.0,11,1,Brooklyn,Boro Zone
7980,FTD,B02682,72.0,12,5,Brooklyn,Boro Zone
7981,FTD,B02682,72.0,13,2,Brooklyn,Boro Zone
7982,FTD,B02682,72.0,2,2,Brooklyn,Boro Zone
7983,FTD,B02682,72.0,3,4,Brooklyn,Boro Zone
7984,FTD,B02682,72.0,4,3,Brooklyn,Boro Zone
7985,FTD,B02682,72.0,5,1,Brooklyn,Boro Zone
7986,FTD,B02682,72.0,6,6,Brooklyn,Boro Zone
7987,FTD,B02682,72.0,7,4,Brooklyn,Boro Zone
7988,FTD,B02682,72.0,8,3,Brooklyn,Boro Zone
7989,FTD,B02682,72.0,9,4,Brooklyn,Boro Zone
7990,FTD,B02682,73.0,10,2,Queens,Boro Zone
7991,FTD,B02682,73.0,11,2,Queens,Boro Zone
7992,FTD,B02682,73.0,12,1,Queens,Boro Zone
7993,FTD,B02682,73.0,5,1,Queens,Boro Zone
7994,FTD,B02682,73.0,6,1,Queens,Boro Zone
7995,FTD,B02682,73.0,7,4,Queens,Boro Zone
7996,FTD,B02682,73.0,8,2,Queens,Boro Zone
7997,FTD,B02682,73.0,9,2,Queens,Boro Zone
7998,FTD,B02682,74.0,0,4,Manhattan,Boro Zone
7999,FTD,B02682,74.0,1,2,Manhattan,Boro Zone
8000,FTD,B02682,74.0,10,5,Manhattan,Boro Zone
8001,FTD,B02682,74.0,11,2,Manhattan,Boro Zone
8002,FTD,B02682,74.0,12,3,Manhattan,Boro Zone
8003,FTD,B02682,74.0,13,1,Manhattan,Boro Zone
8004,FTD,B02682,74.0,2,1,Manhattan,Boro Zone
8005,FTD,B02682,74.0,3,1,Manhattan,Boro Zone
8006,FTD,B02682,74.0,4,1,Manhattan,Boro Zone
8007,FTD,B02682,74.0,5,4,Manhattan,Boro Zone
8008,FTD,B02682,74.0,6,1,Manhattan,Boro Zone
8009,FTD,B02682,74.0,7,6,Manhattan,Boro Zone
8010,FTD,B02682,74.0,8,9,Manhattan,Boro Zone
8011,FTD,B02682,74.0,9,4,Manhattan,Boro Zone
8012,FTD,B02682,75.0,0,2,Manhattan,Boro Zone
8013,FTD,B02682,75.0,1,2,Manhattan,Boro Zone
8014,FTD,B02682,75.0,10,5,Manhattan,Boro Zone
8015,FTD,B02682,75.0,12,2,Manhattan,Boro Zone
8016,FTD,B02682,75.0,13,4,Manhattan,Boro Zone
8017,FTD,B02682,75.0,2,1,Manhattan,Boro Zone
8018,FTD,B02682,75.0,4,1,Manhattan,Boro Zone
8019,FTD,B02682,75.0,5,4,Manhattan,Boro Zone
8020,FTD,B02682,75.0,6,3,Manhattan,Boro Zone
8021,FTD,B02682,75.0,7,9,Manhattan,Boro Zone
8022,FTD,B02682,75.0,8,8,Manhattan,Boro Zone
8023,FTD,B02682,75.0,9,5,Manhattan,Boro Zone
8024,FTD,B02682,76.0,0,2,Brooklyn,Boro Zone
8025,FTD,B02682,76.0,1,1,Brooklyn,Boro Zone
8026,FTD,B02682,76.0,10,1,Brooklyn,Boro Zone
8027,FTD,B02682,76.0,11,3,Brooklyn,Boro Zone
8028,FTD,B02682,76.0,12,3,Brooklyn,Boro Zone
8029,FTD,B02682,76.0,13,3,Brooklyn,Boro Zone
8030,FTD,B02682,76.0,2,4,Brooklyn,Boro Zone
8031,FTD,B02682,76.0,4,3,Brooklyn,Boro Zone
8032,FTD,B02682,76.0,5,2,Brooklyn,Boro Zone
8033,FTD,B02682,76.0,6,6,Brooklyn,Boro Zone
8034,FTD,B02682,76.0,7,6,Brooklyn,Boro Zone
8035,FTD,B02682,76.0,8,8,Brooklyn,Boro Zone
8036,FTD,B02682,76.0,9,5,Brooklyn,Boro Zone
8037,FTD,B02682,77.0,0,1,Brooklyn,Boro Zone
8038,FTD,B02682,77.0,1,1,Brooklyn,Boro Zone
8039,FTD,B02682,77.0,10,1,Brooklyn,Boro Zone
8040,FTD,B02682,77.0,11,2,Brooklyn,Boro Zone
8041,FTD,B02682,77.0,12,3,Brooklyn,Boro Zone
8042,FTD,B02682,77.0,13,1,Brooklyn,Boro Zone
8043,FTD,B02682,77.0,6,3,Brooklyn,Boro Zone
8044,FTD,B02682,77.0,7,1,Brooklyn,Boro Zone
8045,FTD,B02682,77.0,8,1,Brooklyn,Boro Zone
8046,FTD,B02682,77.0,9,2,Brooklyn,Boro Zone
8047,FTD,B02682,78.0,11,1,Bronx,Boro Zone
8048,FTD,B02682,78.0,12,2,Bronx,Boro Zone
8049,FTD,B02682,78.0,13,1,Bronx,Boro Zone
8050,FTD,B02682,78.0,3,2,Bronx,Boro Zone
8051,FTD,B02682,78.0,6,2,Bronx,Boro Zone
8052,FTD,B02682,78.0,7,2,Bronx,Boro Zone
8053,FTD,B02682,78.0,8,2,Bronx,Boro Zone
8054,FTD,B02682,78.0,9,1,Bronx,Boro Zone
8055,FTD,B02682,79.0,0,16,Manhattan,Yellow Zone
8056,FTD,B02682,79.0,1,12,Manhattan,Yellow Zone
8057,FTD,B02682,79.0,10,16,Manhattan,Yellow Zone
8058,FTD,B02682,79.0,11,13,Manhattan,Yellow Zone
8059,FTD,B02682,79.0,12,9,Manhattan,Yellow Zone
8060,FTD,B02682,79.0,13,11,Manhattan,Yellow Zone
8061,FTD,B02682,79.0,2,4,Manhattan,Yellow Zone
8062,FTD,B02682,79.0,3,9,Manhattan,Yellow Zone
8063,FTD,B02682,79.0,4,7,Manhattan,Yellow Zone
8064,FTD,B02682,79.0,5,11,Manhattan,Yellow Zone
8065,FTD,B02682,79.0,6,21,Manhattan,Yellow Zone
8066,FTD,B02682,79.0,7,24,Manhattan,Yellow Zone
8067,FTD,B02682,79.0,8,37,Manhattan,Yellow Zone
8068,FTD,B02682,79.0,9,25,Manhattan,Yellow Zone
8069,FTD,B02682,80.0,0,4,Brooklyn,Boro Zone
8070,FTD,B02682,80.0,1,7,Brooklyn,Boro Zone
8071,FTD,B02682,80.0,10,5,Brooklyn,Boro Zone
8072,FTD,B02682,80.0,11,5,Brooklyn,Boro Zone
8073,FTD,B02682,80.0,12,1,Brooklyn,Boro Zone
8074,FTD,B02682,80.0,13,4,Brooklyn,Boro Zone
8075,FTD,B02682,80.0,2,3,Brooklyn,Boro Zone
8076,FTD,B02682,80.0,3,1,Brooklyn,Boro Zone
8077,FTD,B02682,80.0,4,1,Brooklyn,Boro Zone
8078,FTD,B02682,80.0,5,2,Brooklyn,Boro Zone
8079,FTD,B02682,80.0,6,3,Brooklyn,Boro Zone
8080,FTD,B02682,80.0,7,5,Brooklyn,Boro Zone
8081,FTD,B02682,80.0,8,7,Brooklyn,Boro Zone
8082,FTD,B02682,80.0,9,8,Brooklyn,Boro Zone
8083,FTD,B02682,81.0,0,1,Bronx,Boro Zone
8084,FTD,B02682,81.0,1,1,Bronx,Boro Zone
8085,FTD,B02682,81.0,10,1,Bronx,Boro Zone
8086,FTD,B02682,81.0,11,1,Bronx,Boro Zone
8087,FTD,B02682,81.0,5,1,Bronx,Boro Zone
8088,FTD,B02682,81.0,6,4,Bronx,Boro Zone
8089,FTD,B02682,81.0,7,4,Bronx,Boro Zone
8090,FTD,B02682,81.0,8,2,Bronx,Boro Zone
8091,FTD,B02682,82.0,0,3,Queens,Boro Zone
8092,FTD,B02682,82.0,1,2,Queens,Boro Zone
8093,FTD,B02682,82.0,10,4,Queens,Boro Zone
8094,FTD,B02682,82.0,12,4,Queens,Boro Zone
8095,FTD,B02682,82.0,2,2,Queens,Boro Zone
8096,FTD,B02682,82.0,3,1,Queens,Boro Zone
8097,FTD,B02682,82.0,4,1,Queens,Boro Zone
8098,FTD,B02682,82.0,5,3,Queens,Boro Zone
8099,FTD,B02682,82.0,6,1,Queens,Boro Zone
8100,FTD,B02682,82.0,7,5,Queens,Boro Zone
8101,FTD,B02682,82.0,8,5,Queens,Boro Zone
8102,FTD,B02682,82.0,9,3,Queens,Boro Zone
8103,FTD,B02682,83.0,1,2,Queens,Boro Zone
8104,FTD,B02682,83.0,3,1,Queens,Boro Zone
8105,FTD,B02682,83.0,6,1,Queens,Boro Zone
8106,FTD,B02682,83.0,7,2,Queens,Boro Zone
8107,FTD,B02682,83.0,8,4,Queens,Boro Zone
8108,FTD,B02682,83.0,9,1,Queens,Boro Zone
8109,FTD,B02682,84.0,12,2,Staten Island,Boro Zone
8110,FTD,B02682,84.0,13,1,Staten Island,Boro Zone
8111,FTD,B02682,84.0,3,1,Staten Island,Boro Zone
8112,FTD,B02682,84.0,9,2,Staten Island,Boro Zone
8113,FTD,B02682,85.0,0,1,Brooklyn,Boro Zone
8114,FTD,B02682,85.0,1,2,Brooklyn,Boro Zone
8115,FTD,B02682,85.0,10,3,Brooklyn,Boro Zone
8116,FTD,B02682,85.0,11,2,Brooklyn,Boro Zone
8117,FTD,B02682,85.0,12,3,Brooklyn,Boro Zone
8118,FTD,B02682,85.0,13,3,Brooklyn,Boro Zone
8119,FTD,B02682,85.0,2,1,Brooklyn,Boro Zone
8120,FTD,B02682,85.0,4,1,Brooklyn,Boro Zone
8121,FTD,B02682,85.0,8,4,Brooklyn,Boro Zone
8122,FTD,B02682,85.0,9,5,Brooklyn,Boro Zone
8123,FTD,B02682,86.0,12,2,Queens,Boro Zone
8124,FTD,B02682,86.0,7,1,Queens,Boro Zone
8125,FTD,B02682,86.0,9,1,Queens,Boro Zone
8126,FTD,B02682,87.0,0,9,Manhattan,Yellow Zone
8127,FTD,B02682,87.0,1,3,Manhattan,Yellow Zone
8128,FTD,B02682,87.0,10,9,Manhattan,Yellow Zone
8129,FTD,B02682,87.0,11,4,Manhattan,Yellow Zone
8130,FTD,B02682,87.0,12,7,Manhattan,Yellow Zone
8131,FTD,B02682,87.0,13,6,Manhattan,Yellow Zone
8132,FTD,B02682,87.0,2,3,Manhattan,Yellow Zone
8133,FTD,B02682,87.0,3,2,Manhattan,Yellow Zone
8134,FTD,B02682,87.0,4,4,Manhattan,Yellow Zone
8135,FTD,B02682,87.0,5,4,Manhattan,Yellow Zone
8136,FTD,B02682,87.0,6,9,Manhattan,Yellow Zone
8137,FTD,B02682,87.0,7,6,Manhattan,Yellow Zone
8138,FTD,B02682,87.0,8,10,Manhattan,Yellow Zone
8139,FTD,B02682,87.0,9,10,Manhattan,Yellow Zone
8140,FTD,B02682,88.0,0,3,Manhattan,Yellow Zone
8141,FTD,B02682,88.0,1,3,Manhattan,Yellow Zone
