,ride,VenID,PUID,PUhour,tot_rides,Zone,service_zone
22384,FTD,B02879,255.0,6,2,Williamsburg (North Side),Boro Zone
22385,FTD,B02879,256.0,0,8,Williamsburg (South Side),Boro Zone
22386,FTD,B02879,256.0,1,4,Williamsburg (South Side),Boro Zone
22387,FTD,B02879,256.0,2,9,Williamsburg (South Side),Boro Zone
22388,FTD,B02879,256.0,3,8,Williamsburg (South Side),Boro Zone
22389,FTD,B02879,256.0,4,8,Williamsburg (South Side),Boro Zone
22390,FTD,B02879,256.0,5,3,Williamsburg (South Side),Boro Zone
22391,FTD,B02879,257.0,3,1,Windsor Terrace,Boro Zone
22392,FTD,B02879,257.0,4,1,Windsor Terrace,Boro Zone
22393,FTD,B02879,257.0,5,1,Windsor Terrace,Boro Zone
22394,FTD,B02879,258.0,0,2,Woodhaven,Boro Zone
22395,FTD,B02879,258.0,2,2,Woodhaven,Boro Zone
22396,FTD,B02879,258.0,4,1,Woodhaven,Boro Zone
22397,FTD,B02879,260.0,1,1,Woodside,Boro Zone
22398,FTD,B02879,260.0,2,1,Woodside,Boro Zone
22399,FTD,B02879,260.0,4,1,Woodside,Boro Zone
22400,FTD,B02879,260.0,5,1,Woodside,Boro Zone
22401,FTD,B02879,261.0,0,1,World Trade Center,Yellow Zone
22402,FTD,B02879,262.0,0,1,Yorkville East,Yellow Zone
22403,FTD,B02879,262.0,1,3,Yorkville East,Yellow Zone
22404,FTD,B02879,262.0,2,1,Yorkville East,Yellow Zone
22405,FTD,B02879,262.0,4,1,Yorkville East,Yellow Zone
22406,FTD,B02879,263.0,0,4,Yorkville West,Yellow Zone
22407,FTD,B02879,263.0,1,3,Yorkville West,Yellow Zone
22408,FTD,B02879,263.0,2,3,Yorkville West,Yellow Zone
22409,FTD,B02879,263.0,3,1,Yorkville West,Yellow Zone
22410,FTD,B02879,263.0,4,2,Yorkville West,Yellow Zone
22411,FTD,B02879,263.0,6,1,Yorkville West,Yellow Zone
22412,FTD,B02879,265.0,1,1,,
22413,FTD,B02879,265.0,2,1,,
22414,FTD,B02879,265.0,3,2,,
22415,FTD,B02879,265.0,4,1,,
22416,FTD,B02880,3.0,1,1,Allerton/Pelham Gardens,Boro Zone
22417,FTD,B02880,4.0,0,2,Alphabet City,Yellow Zone
22418,FTD,B02880,4.0,1,1,Alphabet City,Yellow Zone
22419,FTD,B02880,4.0,2,2,Alphabet City,Yellow Zone
22420,FTD,B02880,4.0,3,1,Alphabet City,Yellow Zone
22421,FTD,B02880,6.0,3,1,Arrochar/Fort Wadsworth,Boro Zone
22422,FTD,B02880,7.0,0,5,Astoria,Boro Zone
22423,FTD,B02880,7.0,1,15,Astoria,Boro Zone
22424,FTD,B02880,7.0,2,12,Astoria,Boro Zone
22425,FTD,B02880,7.0,3,11,Astoria,Boro Zone
22426,FTD,B02880,7.0,4,6,Astoria,Boro Zone
22427,FTD,B02880,7.0,5,1,Astoria,Boro Zone
22428,FTD,B02880,9.0,0,2,Auburndale,Boro Zone
22429,FTD,B02880,9.0,3,1,Auburndale,Boro Zone
22430,FTD,B02880,10.0,1,2,Baisley Park,Boro Zone
22431,FTD,B02880,10.0,2,3,Baisley Park,Boro Zone
22432,FTD,B02880,10.0,3,1,Baisley Park,Boro Zone
22433,FTD,B02880,10.0,4,1,Baisley Park,Boro Zone
22434,FTD,B02880,11.0,1,1,Bath Beach,Boro Zone
22435,FTD,B02880,11.0,4,1,Bath Beach,Boro Zone
22436,FTD,B02880,13.0,0,2,Battery Park City,Yellow Zone
22437,FTD,B02880,13.0,1,1,Battery Park City,Yellow Zone
22438,FTD,B02880,13.0,2,2,Battery Park City,Yellow Zone
22439,FTD,B02880,13.0,4,1,Battery Park City,Yellow Zone
22440,FTD,B02880,14.0,1,6,Bay Ridge,Boro Zone
22441,FTD,B02880,14.0,2,6,Bay Ridge,Boro Zone
22442,FTD,B02880,14.0,3,3,Bay Ridge,Boro Zone
22443,FTD,B02880,14.0,4,2,Bay Ridge,Boro Zone
22444,FTD,B02880,14.0,5,1,Bay Ridge,Boro Zone
22445,FTD,B02880,16.0,0,1,Bayside,Boro Zone
22446,FTD,B02880,16.0,1,2,Bayside,Boro Zone
22447,FTD,B02880,16.0,2,2,Bayside,Boro Zone
22448,FTD,B02880,16.0,3,5,Bayside,Boro Zone
22449,FTD,B02880,16.0,5,1,Bayside,Boro Zone
22450,FTD,B02880,17.0,0,5,Bedford,Boro Zone
22451,FTD,B02880,17.0,1,11,Bedford,Boro Zone
22452,FTD,B02880,17.0,2,2,Bedford,Boro Zone
22453,FTD,B02880,17.0,3,5,Bedford,Boro Zone
22454,FTD,B02880,17.0,4,6,Bedford,Boro Zone
22455,FTD,B02880,17.0,5,2,Bedford,Boro Zone
22456,FTD,B02880,17.0,6,3,Bedford,Boro Zone
22457,FTD,B02880,18.0,0,5,Bedford Park,Boro Zone
22458,FTD,B02880,18.0,2,1,Bedford Park,Boro Zone
22459,FTD,B02880,18.0,4,2,Bedford Park,Boro Zone
22460,FTD,B02880,18.0,5,1,Bedford Park,Boro Zone
22461,FTD,B02880,19.0,0,1,Bellerose,Boro Zone
22462,FTD,B02880,20.0,0,2,Belmont,Boro Zone
22463,FTD,B02880,20.0,1,1,Belmont,Boro Zone
22464,FTD,B02880,21.0,3,3,Bensonhurst East,Boro Zone
22465,FTD,B02880,21.0,4,1,Bensonhurst East,Boro Zone
22466,FTD,B02880,21.0,6,1,Bensonhurst East,Boro Zone
22467,FTD,B02880,22.0,1,2,Bensonhurst West,Boro Zone
22468,FTD,B02880,22.0,2,2,Bensonhurst West,Boro Zone
22469,FTD,B02880,22.0,3,1,Bensonhurst West,Boro Zone
22470,FTD,B02880,22.0,4,1,Bensonhurst West,Boro Zone
22471,FTD,B02880,22.0,6,1,Bensonhurst West,Boro Zone
22472,FTD,B02880,23.0,0,3,Bloomfield/Emerson Hill,Boro Zone
22473,FTD,B02880,23.0,1,2,Bloomfield/Emerson Hill,Boro Zone
22474,FTD,B02880,24.0,2,2,Bloomingdale,Yellow Zone
22475,FTD,B02880,24.0,4,2,Bloomingdale,Yellow Zone
22476,FTD,B02880,24.0,5,1,Bloomingdale,Yellow Zone
22477,FTD,B02880,24.0,6,1,Bloomingdale,Yellow Zone
22478,FTD,B02880,25.0,0,1,Boerum Hill,Boro Zone
22479,FTD,B02880,25.0,1,1,Boerum Hill,Boro Zone
22480,FTD,B02880,25.0,2,5,Boerum Hill,Boro Zone
22481,FTD,B02880,25.0,4,2,Boerum Hill,Boro Zone
22482,FTD,B02880,25.0,5,2,Boerum Hill,Boro Zone
22483,FTD,B02880,26.0,0,1,Borough Park,Boro Zone
22484,FTD,B02880,26.0,2,5,Borough Park,Boro Zone
22485,FTD,B02880,26.0,4,1,Borough Park,Boro Zone
22486,FTD,B02880,26.0,6,1,Borough Park,Boro Zone
22487,FTD,B02880,28.0,0,1,Briarwood/Jamaica Hills,Boro Zone
22488,FTD,B02880,28.0,3,3,Briarwood/Jamaica Hills,Boro Zone
22489,FTD,B02880,28.0,4,2,Briarwood/Jamaica Hills,Boro Zone
22490,FTD,B02880,28.0,6,1,Briarwood/Jamaica Hills,Boro Zone
22491,FTD,B02880,29.0,4,1,Brighton Beach,Boro Zone
22492,FTD,B02880,30.0,3,1,Broad Channel,Boro Zone
22493,FTD,B02880,32.0,0,2,Bronxdale,Boro Zone
22494,FTD,B02880,32.0,1,2,Bronxdale,Boro Zone
22495,FTD,B02880,32.0,2,1,Bronxdale,Boro Zone
22496,FTD,B02880,33.0,0,4,Brooklyn Heights,Boro Zone
22497,FTD,B02880,33.0,2,1,Brooklyn Heights,Boro Zone
22498,FTD,B02880,33.0,4,2,Brooklyn Heights,Boro Zone
22499,FTD,B02880,33.0,5,1,Brooklyn Heights,Boro Zone
22500,FTD,B02880,33.0,6,1,Brooklyn Heights,Boro Zone
22501,FTD,B02880,34.0,6,1,Brooklyn Navy Yard,Boro Zone
22502,FTD,B02880,35.0,0,3,Brownsville,Boro Zone
22503,FTD,B02880,35.0,1,2,Brownsville,Boro Zone
22504,FTD,B02880,35.0,2,1,Brownsville,Boro Zone
22505,FTD,B02880,35.0,3,2,Brownsville,Boro Zone
22506,FTD,B02880,35.0,4,1,Brownsville,Boro Zone
22507,FTD,B02880,35.0,5,2,Brownsville,Boro Zone
22508,FTD,B02880,35.0,6,1,Brownsville,Boro Zone
22509,FTD,B02880,36.0,0,8,Bushwick North,Boro Zone
22510,FTD,B02880,36.0,1,15,Bushwick North,Boro Zone
22511,FTD,B02880,36.0,2,11,Bushwick North,Boro Zone
22512,FTD,B02880,36.0,3,14,Bushwick North,Boro Zone
22513,FTD,B02880,36.0,4,9,Bushwick North,Boro Zone
22514,FTD,B02880,36.0,5,3,Bushwick North,Boro Zone
22515,FTD,B02880,36.0,6,4,Bushwick North,Boro Zone
22516,FTD,B02880,37.0,0,12,Bushwick South,Boro Zone
22517,FTD,B02880,37.0,1,17,Bushwick South,Boro Zone
22518,FTD,B02880,37.0,2,12,Bushwick South,Boro Zone
22519,FTD,B02880,37.0,3,10,Bushwick South,Boro Zone
22520,FTD,B02880,37.0,4,15,Bushwick South,Boro Zone
22521,FTD,B02880,37.0,5,2,Bushwick South,Boro Zone
22522,FTD,B02880,37.0,6,3,Bushwick South,Boro Zone
22523,FTD,B02880,38.0,2,1,Cambria Heights,Boro Zone
22524,FTD,B02880,38.0,4,1,Cambria Heights,Boro Zone
22525,FTD,B02880,39.0,0,5,Canarsie,Boro Zone
22526,FTD,B02880,39.0,1,1,Canarsie,Boro Zone
22527,FTD,B02880,39.0,3,3,Canarsie,Boro Zone
22528,FTD,B02880,39.0,4,1,Canarsie,Boro Zone
22529,FTD,B02880,40.0,0,1,Carroll Gardens,Boro Zone
22530,FTD,B02880,40.0,1,2,Carroll Gardens,Boro Zone
22531,FTD,B02880,40.0,2,2,Carroll Gardens,Boro Zone
22532,FTD,B02880,40.0,6,1,Carroll Gardens,Boro Zone
22533,FTD,B02880,41.0,1,1,Central Harlem,Boro Zone
22534,FTD,B02880,41.0,2,7,Central Harlem,Boro Zone
22535,FTD,B02880,41.0,3,6,Central Harlem,Boro Zone
22536,FTD,B02880,41.0,4,1,Central Harlem,Boro Zone
22537,FTD,B02880,41.0,5,2,Central Harlem,Boro Zone
22538,FTD,B02880,42.0,0,1,Central Harlem North,Boro Zone
22539,FTD,B02880,42.0,1,2,Central Harlem North,Boro Zone
22540,FTD,B02880,42.0,2,1,Central Harlem North,Boro Zone
22541,FTD,B02880,42.0,3,3,Central Harlem North,Boro Zone
22542,FTD,B02880,42.0,4,1,Central Harlem North,Boro Zone
22543,FTD,B02880,42.0,5,2,Central Harlem North,Boro Zone
22544,FTD,B02880,42.0,6,2,Central Harlem North,Boro Zone
22545,FTD,B02880,43.0,1,1,Central Park,Yellow Zone
22546,FTD,B02880,43.0,5,1,Central Park,Yellow Zone
22547,FTD,B02880,44.0,0,1,Charleston/Tottenville,Boro Zone
22548,FTD,B02880,45.0,0,2,Chinatown,Yellow Zone
22549,FTD,B02880,45.0,1,1,Chinatown,Yellow Zone
22550,FTD,B02880,45.0,2,2,Chinatown,Yellow Zone
22551,FTD,B02880,45.0,3,1,Chinatown,Yellow Zone
22552,FTD,B02880,45.0,4,2,Chinatown,Yellow Zone
22553,FTD,B02880,45.0,5,2,Chinatown,Yellow Zone
22554,FTD,B02880,47.0,1,1,Claremont/Bathgate,Boro Zone
22555,FTD,B02880,47.0,3,2,Claremont/Bathgate,Boro Zone
22556,FTD,B02880,48.0,0,3,Clinton East,Yellow Zone
22557,FTD,B02880,48.0,1,10,Clinton East,Yellow Zone
22558,FTD,B02880,48.0,2,7,Clinton East,Yellow Zone
22559,FTD,B02880,48.0,3,7,Clinton East,Yellow Zone
22560,FTD,B02880,48.0,4,3,Clinton East,Yellow Zone
22561,FTD,B02880,48.0,6,1,Clinton East,Yellow Zone
22562,FTD,B02880,49.0,1,3,Clinton Hill,Boro Zone
22563,FTD,B02880,49.0,2,5,Clinton Hill,Boro Zone
22564,FTD,B02880,49.0,3,2,Clinton Hill,Boro Zone
22565,FTD,B02880,49.0,4,2,Clinton Hill,Boro Zone
22566,FTD,B02880,49.0,5,2,Clinton Hill,Boro Zone
22567,FTD,B02880,50.0,0,3,Clinton West,Yellow Zone
22568,FTD,B02880,50.0,1,10,Clinton West,Yellow Zone
22569,FTD,B02880,50.0,2,8,Clinton West,Yellow Zone
22570,FTD,B02880,50.0,3,3,Clinton West,Yellow Zone
22571,FTD,B02880,50.0,4,2,Clinton West,Yellow Zone
22572,FTD,B02880,50.0,6,1,Clinton West,Yellow Zone
22573,FTD,B02880,51.0,3,1,Co-Op City,Boro Zone
22574,FTD,B02880,51.0,4,1,Co-Op City,Boro Zone
22575,FTD,B02880,52.0,1,1,Cobble Hill,Boro Zone
22576,FTD,B02880,52.0,3,1,Cobble Hill,Boro Zone
22577,FTD,B02880,52.0,4,1,Cobble Hill,Boro Zone
22578,FTD,B02880,53.0,2,1,College Point,Boro Zone
22579,FTD,B02880,53.0,4,1,College Point,Boro Zone
22580,FTD,B02880,54.0,4,1,Columbia Street,Boro Zone
22581,FTD,B02880,55.0,2,1,Coney Island,Boro Zone
22582,FTD,B02880,56.0,0,1,Corona,Boro Zone
22583,FTD,B02880,56.0,1,2,Corona,Boro Zone
22584,FTD,B02880,56.0,2,1,Corona,Boro Zone
22585,FTD,B02880,56.0,4,2,Corona,Boro Zone
22586,FTD,B02880,56.0,5,1,Corona,Boro Zone
22587,FTD,B02880,59.0,3,1,Crotona Park,Boro Zone
22588,FTD,B02880,60.0,0,2,Crotona Park East,Boro Zone
22589,FTD,B02880,60.0,1,2,Crotona Park East,Boro Zone
22590,FTD,B02880,60.0,2,1,Crotona Park East,Boro Zone
22591,FTD,B02880,60.0,4,1,Crotona Park East,Boro Zone
22592,FTD,B02880,61.0,0,6,Crown Heights North,Boro Zone
22593,FTD,B02880,61.0,1,11,Crown Heights North,Boro Zone
22594,FTD,B02880,61.0,2,10,Crown Heights North,Boro Zone
22595,FTD,B02880,61.0,3,9,Crown Heights North,Boro Zone
22596,FTD,B02880,61.0,4,4,Crown Heights North,Boro Zone
22597,FTD,B02880,61.0,5,2,Crown Heights North,Boro Zone
22598,FTD,B02880,62.0,0,1,Crown Heights South,Boro Zone
22599,FTD,B02880,62.0,1,1,Crown Heights South,Boro Zone
22600,FTD,B02880,62.0,2,4,Crown Heights South,Boro Zone
22601,FTD,B02880,62.0,3,1,Crown Heights South,Boro Zone
22602,FTD,B02880,62.0,4,1,Crown Heights South,Boro Zone
22603,FTD,B02880,62.0,5,2,Crown Heights South,Boro Zone
22604,FTD,B02880,62.0,6,1,Crown Heights South,Boro Zone
22605,FTD,B02880,63.0,1,1,Cypress Hills,Boro Zone
22606,FTD,B02880,63.0,2,3,Cypress Hills,Boro Zone
22607,FTD,B02880,63.0,4,1,Cypress Hills,Boro Zone
22608,FTD,B02880,63.0,5,1,Cypress Hills,Boro Zone
22609,FTD,B02880,64.0,2,1,Douglaston,Boro Zone
22610,FTD,B02880,65.0,0,5,Downtown Brooklyn/MetroTech,Boro Zone
22611,FTD,B02880,65.0,1,2,Downtown Brooklyn/MetroTech,Boro Zone
22612,FTD,B02880,65.0,3,2,Downtown Brooklyn/MetroTech,Boro Zone
22613,FTD,B02880,65.0,4,2,Downtown Brooklyn/MetroTech,Boro Zone
22614,FTD,B02880,66.0,0,2,DUMBO/Vinegar Hill,Boro Zone
22615,FTD,B02880,66.0,1,3,DUMBO/Vinegar Hill,Boro Zone
22616,FTD,B02880,66.0,3,1,DUMBO/Vinegar Hill,Boro Zone
22617,FTD,B02880,66.0,5,1,DUMBO/Vinegar Hill,Boro Zone
22618,FTD,B02880,67.0,1,3,Dyker Heights,Boro Zone
22619,FTD,B02880,67.0,2,1,Dyker Heights,Boro Zone
22620,FTD,B02880,67.0,3,2,Dyker Heights,Boro Zone
22621,FTD,B02880,67.0,4,1,Dyker Heights,Boro Zone
22622,FTD,B02880,68.0,0,10,East Chelsea,Yellow Zone
22623,FTD,B02880,68.0,1,8,East Chelsea,Yellow Zone
22624,FTD,B02880,68.0,2,12,East Chelsea,Yellow Zone
22625,FTD,B02880,68.0,3,4,East Chelsea,Yellow Zone
22626,FTD,B02880,68.0,4,7,East Chelsea,Yellow Zone
22627,FTD,B02880,68.0,5,3,East Chelsea,Yellow Zone
22628,FTD,B02880,69.0,0,2,East Concourse/Concourse Village,Boro Zone
22629,FTD,B02880,69.0,2,2,East Concourse/Concourse Village,Boro Zone
22630,FTD,B02880,69.0,3,2,East Concourse/Concourse Village,Boro Zone
22631,FTD,B02880,69.0,4,1,East Concourse/Concourse Village,Boro Zone
22632,FTD,B02880,69.0,6,3,East Concourse/Concourse Village,Boro Zone
22633,FTD,B02880,70.0,0,1,East Elmhurst,Boro Zone
22634,FTD,B02880,70.0,2,1,East Elmhurst,Boro Zone
22635,FTD,B02880,70.0,3,2,East Elmhurst,Boro Zone
22636,FTD,B02880,70.0,4,2,East Elmhurst,Boro Zone
22637,FTD,B02880,70.0,5,1,East Elmhurst,Boro Zone
22638,FTD,B02880,70.0,6,2,East Elmhurst,Boro Zone
22639,FTD,B02880,71.0,0,2,East Flatbush/Farragut,Boro Zone
22640,FTD,B02880,71.0,2,1,East Flatbush/Farragut,Boro Zone
22641,FTD,B02880,71.0,3,1,East Flatbush/Farragut,Boro Zone
22642,FTD,B02880,71.0,4,1,East Flatbush/Farragut,Boro Zone
22643,FTD,B02880,71.0,6,1,East Flatbush/Farragut,Boro Zone
22644,FTD,B02880,72.0,0,1,East Flatbush/Remsen Village,Boro Zone
22645,FTD,B02880,72.0,1,6,East Flatbush/Remsen Village,Boro Zone
22646,FTD,B02880,72.0,3,2,East Flatbush/Remsen Village,Boro Zone
22647,FTD,B02880,74.0,0,1,East Harlem North,Boro Zone
22648,FTD,B02880,74.0,1,2,East Harlem North,Boro Zone
22649,FTD,B02880,74.0,2,2,East Harlem North,Boro Zone
22650,FTD,B02880,74.0,3,2,East Harlem North,Boro Zone
22651,FTD,B02880,74.0,4,1,East Harlem North,Boro Zone
22652,FTD,B02880,74.0,5,2,East Harlem North,Boro Zone
22653,FTD,B02880,74.0,6,1,East Harlem North,Boro Zone
22654,FTD,B02880,75.0,0,3,East Harlem South,Boro Zone
22655,FTD,B02880,75.0,1,4,East Harlem South,Boro Zone
22656,FTD,B02880,75.0,2,2,East Harlem South,Boro Zone
22657,FTD,B02880,75.0,3,1,East Harlem South,Boro Zone
22658,FTD,B02880,75.0,4,1,East Harlem South,Boro Zone
22659,FTD,B02880,75.0,5,2,East Harlem South,Boro Zone
22660,FTD,B02880,76.0,0,1,East New York,Boro Zone
22661,FTD,B02880,76.0,1,2,East New York,Boro Zone
22662,FTD,B02880,76.0,2,4,East New York,Boro Zone
22663,FTD,B02880,76.0,3,2,East New York,Boro Zone
22664,FTD,B02880,76.0,4,2,East New York,Boro Zone
22665,FTD,B02880,77.0,2,1,East New York/Pennsylvania Avenue,Boro Zone
22666,FTD,B02880,77.0,5,1,East New York/Pennsylvania Avenue,Boro Zone
22667,FTD,B02880,77.0,6,1,East New York/Pennsylvania Avenue,Boro Zone
22668,FTD,B02880,78.0,1,1,East Tremont,Boro Zone
22669,FTD,B02880,78.0,3,1,East Tremont,Boro Zone
22670,FTD,B02880,78.0,4,1,East Tremont,Boro Zone
22671,FTD,B02880,79.0,0,12,East Village,Yellow Zone
22672,FTD,B02880,79.0,1,8,East Village,Yellow Zone
22673,FTD,B02880,79.0,2,26,East Village,Yellow Zone
22674,FTD,B02880,79.0,3,19,East Village,Yellow Zone
22675,FTD,B02880,79.0,4,10,East Village,Yellow Zone
22676,FTD,B02880,79.0,5,8,East Village,Yellow Zone
22677,FTD,B02880,80.0,0,12,East Williamsburg,Boro Zone
22678,FTD,B02880,80.0,1,7,East Williamsburg,Boro Zone
22679,FTD,B02880,80.0,2,11,East Williamsburg,Boro Zone
22680,FTD,B02880,80.0,3,12,East Williamsburg,Boro Zone
22681,FTD,B02880,80.0,4,5,East Williamsburg,Boro Zone
22682,FTD,B02880,80.0,5,2,East Williamsburg,Boro Zone
22683,FTD,B02880,80.0,6,1,East Williamsburg,Boro Zone
22684,FTD,B02880,82.0,0,2,Elmhurst,Boro Zone
22685,FTD,B02880,82.0,1,5,Elmhurst,Boro Zone
22686,FTD,B02880,82.0,2,3,Elmhurst,Boro Zone
22687,FTD,B02880,82.0,3,4,Elmhurst,Boro Zone
22688,FTD,B02880,82.0,4,3,Elmhurst,Boro Zone
22689,FTD,B02880,82.0,5,3,Elmhurst,Boro Zone
22690,FTD,B02880,83.0,0,1,Elmhurst/Maspeth,Boro Zone
22691,FTD,B02880,83.0,2,3,Elmhurst/Maspeth,Boro Zone
22692,FTD,B02880,83.0,4,2,Elmhurst/Maspeth,Boro Zone
22693,FTD,B02880,83.0,5,4,Elmhurst/Maspeth,Boro Zone
22694,FTD,B02880,85.0,1,1,Erasmus,Boro Zone
22695,FTD,B02880,85.0,2,2,Erasmus,Boro Zone
22696,FTD,B02880,85.0,4,2,Erasmus,Boro Zone
22697,FTD,B02880,86.0,2,1,Far Rockaway,Boro Zone
22698,FTD,B02880,87.0,0,1,Financial District North,Yellow Zone
22699,FTD,B02880,87.0,1,4,Financial District North,Yellow Zone
22700,FTD,B02880,87.0,2,4,Financial District North,Yellow Zone
22701,FTD,B02880,87.0,3,2,Financial District North,Yellow Zone
22702,FTD,B02880,87.0,4,1,Financial District North,Yellow Zone
22703,FTD,B02880,87.0,5,1,Financial District North,Yellow Zone
22704,FTD,B02880,87.0,6,2,Financial District North,Yellow Zone
22705,FTD,B02880,88.0,0,2,Financial District South,Yellow Zone
22706,FTD,B02880,88.0,3,1,Financial District South,Yellow Zone
22707,FTD,B02880,88.0,4,1,Financial District South,Yellow Zone
22708,FTD,B02880,89.0,0,4,Flatbush/Ditmas Park,Boro Zone
22709,FTD,B02880,89.0,1,4,Flatbush/Ditmas Park,Boro Zone
22710,FTD,B02880,89.0,2,5,Flatbush/Ditmas Park,Boro Zone
22711,FTD,B02880,89.0,3,4,Flatbush/Ditmas Park,Boro Zone
22712,FTD,B02880,89.0,4,1,Flatbush/Ditmas Park,Boro Zone
22713,FTD,B02880,89.0,5,1,Flatbush/Ditmas Park,Boro Zone
22714,FTD,B02880,90.0,1,3,Flatiron,Yellow Zone
22715,FTD,B02880,90.0,2,4,Flatiron,Yellow Zone
22716,FTD,B02880,90.0,3,4,Flatiron,Yellow Zone
22717,FTD,B02880,90.0,4,2,Flatiron,Yellow Zone
22718,FTD,B02880,90.0,5,2,Flatiron,Yellow Zone
22719,FTD,B02880,90.0,6,3,Flatiron,Yellow Zone
22720,FTD,B02880,91.0,0,1,Flatlands,Boro Zone
22721,FTD,B02880,91.0,1,1,Flatlands,Boro Zone
22722,FTD,B02880,91.0,2,1,Flatlands,Boro Zone
22723,FTD,B02880,91.0,3,3,Flatlands,Boro Zone
22724,FTD,B02880,91.0,4,3,Flatlands,Boro Zone
22725,FTD,B02880,92.0,1,5,Flushing,Boro Zone
22726,FTD,B02880,92.0,3,3,Flushing,Boro Zone
22727,FTD,B02880,92.0,4,2,Flushing,Boro Zone
22728,FTD,B02880,92.0,5,2,Flushing,Boro Zone
22729,FTD,B02880,93.0,1,1,Flushing Meadows-Corona Park,Boro Zone
22730,FTD,B02880,93.0,2,2,Flushing Meadows-Corona Park,Boro Zone
22731,FTD,B02880,94.0,3,1,Fordham South,Boro Zone
22732,FTD,B02880,95.0,0,10,Forest Hills,Boro Zone
22733,FTD,B02880,95.0,1,5,Forest Hills,Boro Zone
22734,FTD,B02880,95.0,2,1,Forest Hills,Boro Zone
22735,FTD,B02880,95.0,3,1,Forest Hills,Boro Zone
22736,FTD,B02880,95.0,4,1,Forest Hills,Boro Zone
22737,FTD,B02880,95.0,5,1,Forest Hills,Boro Zone
22738,FTD,B02880,95.0,6,1,Forest Hills,Boro Zone
22739,FTD,B02880,97.0,0,1,Fort Greene,Boro Zone
22740,FTD,B02880,97.0,1,2,Fort Greene,Boro Zone
22741,FTD,B02880,97.0,2,1,Fort Greene,Boro Zone
22742,FTD,B02880,97.0,3,2,Fort Greene,Boro Zone
22743,FTD,B02880,97.0,4,2,Fort Greene,Boro Zone
22744,FTD,B02880,97.0,5,1,Fort Greene,Boro Zone
22745,FTD,B02880,98.0,2,1,Fresh Meadows,Boro Zone
22746,FTD,B02880,100.0,1,1,Garment District,Yellow Zone
22747,FTD,B02880,100.0,2,1,Garment District,Yellow Zone
22748,FTD,B02880,100.0,3,3,Garment District,Yellow Zone
22749,FTD,B02880,100.0,5,2,Garment District,Yellow Zone
22750,FTD,B02880,100.0,6,2,Garment District,Yellow Zone
22751,FTD,B02880,101.0,1,1,Glen Oaks,Boro Zone
22752,FTD,B02880,102.0,1,2,Glendale,Boro Zone
22753,FTD,B02880,102.0,2,4,Glendale,Boro Zone
22754,FTD,B02880,106.0,0,4,Gowanus,Boro Zone
22755,FTD,B02880,106.0,1,1,Gowanus,Boro Zone
22756,FTD,B02880,106.0,2,2,Gowanus,Boro Zone
22757,FTD,B02880,106.0,3,1,Gowanus,Boro Zone
22758,FTD,B02880,106.0,4,3,Gowanus,Boro Zone
22759,FTD,B02880,106.0,5,1,Gowanus,Boro Zone
22760,FTD,B02880,106.0,6,2,Gowanus,Boro Zone
22761,FTD,B02880,107.0,0,4,Gramercy,Yellow Zone
22762,FTD,B02880,107.0,1,3,Gramercy,Yellow Zone
22763,FTD,B02880,107.0,2,5,Gramercy,Yellow Zone
22764,FTD,B02880,107.0,3,2,Gramercy,Yellow Zone
22765,FTD,B02880,107.0,4,7,Gramercy,Yellow Zone
22766,FTD,B02880,107.0,6,1,Gramercy,Yellow Zone
22767,FTD,B02880,108.0,2,1,Gravesend,Boro Zone
22768,FTD,B02880,108.0,4,1,Gravesend,Boro Zone
22769,FTD,B02880,109.0,2,2,Great Kills,Boro Zone
22770,FTD,B02880,112.0,0,6,Greenpoint,Boro Zone
22771,FTD,B02880,112.0,1,6,Greenpoint,Boro Zone
22772,FTD,B02880,112.0,2,8,Greenpoint,Boro Zone
22773,FTD,B02880,112.0,3,7,Greenpoint,Boro Zone
22774,FTD,B02880,112.0,5,1,Greenpoint,Boro Zone
22775,FTD,B02880,112.0,6,1,Greenpoint,Boro Zone
22776,FTD,B02880,113.0,0,4,Greenwich Village North,Yellow Zone
22777,FTD,B02880,113.0,1,5,Greenwich Village North,Yellow Zone
22778,FTD,B02880,113.0,2,5,Greenwich Village North,Yellow Zone
22779,FTD,B02880,113.0,3,1,Greenwich Village North,Yellow Zone
22780,FTD,B02880,113.0,4,2,Greenwich Village North,Yellow Zone
22781,FTD,B02880,113.0,5,1,Greenwich Village North,Yellow Zone
22782,FTD,B02880,114.0,0,11,Greenwich Village South,Yellow Zone
22783,FTD,B02880,114.0,1,13,Greenwich Village South,Yellow Zone
22784,FTD,B02880,114.0,2,8,Greenwich Village South,Yellow Zone
22785,FTD,B02880,114.0,3,5,Greenwich Village South,Yellow Zone
22786,FTD,B02880,114.0,4,5,Greenwich Village South,Yellow Zone
22787,FTD,B02880,114.0,5,1,Greenwich Village South,Yellow Zone
22788,FTD,B02880,116.0,0,3,Hamilton Heights,Boro Zone
22789,FTD,B02880,116.0,1,2,Hamilton Heights,Boro Zone
22790,FTD,B02880,116.0,2,1,Hamilton Heights,Boro Zone
22791,FTD,B02880,116.0,3,1,Hamilton Heights,Boro Zone
22792,FTD,B02880,116.0,4,4,Hamilton Heights,Boro Zone
22793,FTD,B02880,116.0,5,1,Hamilton Heights,Boro Zone
22794,FTD,B02880,117.0,2,1,Hammels/Arverne,Boro Zone
22795,FTD,B02880,117.0,3,2,Hammels/Arverne,Boro Zone
